,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
5,СТОЛ. ПРИ ГОУ СОШ № 1051,637376480,столовая,Северо-Восточный административный округ,район Лианозово,"город Москва, Абрамцевская улица, дом 15, корпус 1",240,37.571524892243914,55.90679765868325,"{type=Point, coordinates=[37.57152489224392, 55.90679765868325]}"
7,Буфет МТУСИ,637376500,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 8, строение 1",90,37.71542539189804,55.75516375097069,"{type=Point, coordinates=[37.71542539189803, 55.75516375097069]}"
8,КПФ СЕМЬЯ-1,637376534,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 8, строение 1",150,37.71542539189804,55.75516375097069,"{type=Point, coordinates=[37.71542539189803, 55.75516375097069]}"
9,Столовая МТУСИ,637376536,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 8, строение 1",120,37.71542539189804,55.75516375097069,"{type=Point, coordinates=[37.71542539189803, 55.75516375097069]}"
10,Пекарня 24,637376664,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 47",5,37.718474071807925,55.750211166145725,"{type=Point, coordinates=[37.71847407180792, 55.750211166145725]}"
12,ШКОЛА 735,637376708,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 51",140,37.72098869657803,55.746325696672486,"{type=Point, coordinates=[37.72098869657803, 55.74632569667249]}"
14,Гимназия 1542,637376788,столовая,Новомосковский административный округ,поселение Щербинка,"город Москва, улица Авиаторов, дом 16",270,37.533839182416486,55.51361335283005,"{type=Point, coordinates=[37.53383918241649, 55.51361335283005]}"
23,ГБОУ Школа № 1411 (970),637377440,столовая,Северо-Восточный административный округ,район Отрадное,"город Москва, Алтуфьевское шоссе, дом 42Б",120,37.589045000000006,55.872932791537956,"{type=Point, coordinates=[37.589045000000006, 55.872932791537956]}"
26,РАХИМКУЛОВА Т.Х.,637377571,столовая,Северо-Восточный административный округ,район Бибирево,"город Москва, Алтуфьевское шоссе, дом 102Б",20,37.59132052872169,55.90406171774881,"{type=Point, coordinates=[37.59132052872169, 55.90406171774882]}"
27,СТОЛОВАЯ ПРИ ГУП ОБЪЕДИНЕННЫЙ КОМБИНАТ ШКОЛЬНОГО ПИТАНИЯ,637377631,столовая,Северо-Восточный административный округ,район Свиблово,"город Москва, улица Амундсена, дом 10",192,37.657212875944,55.8530419802775,"{type=Point, coordinates=[37.657212875944, 55.8530419802775]}"
28,ШКОЛА 1444,637377662,столовая,Северо-Восточный административный округ,Лосиноостровский район,"город Москва, Анадырский проезд, дом 55",240,37.704196,55.879103,"{type=Point, coordinates=[37.704196, 55.879103]}"
32,Гимназия № 1527,637377845,столовая,Южный административный округ,район Нагатинский Затон,"город Москва, проспект Андропова, дом 17, корпус 2",240,37.66820550994687,55.68319929578544,"{type=Point, coordinates=[37.668205509946866, 55.683199295785435]}"
36,Кларом,637377978,столовая,Южный административный округ,район Нагатино-Садовники,"город Москва, проспект Андропова, дом 38, корпус 2",24,37.65961950402761,55.6744891449848,"{type=Point, coordinates=[37.65961950402761, 55.6744891449848]}"
60,Буфет при Астраханских банях,637379209,столовая,Центральный административный округ,Мещанский район,"город Москва, Астраханский переулок, дом 5/9",3,37.63957789928531,55.77888133760811,"{type=Point, coordinates=[37.63957789928531, 55.77888133760811]}"
61,Столовая при школе 2097,637379232,столовая,Северо-Западный административный округ,район Южное Тушино,"город Москва, Аэродромная улица, дом 9",240,37.430252,55.84698778393582,"{type=Point, coordinates=[37.430252, 55.84698778393582]}"
62,Столовая,637379244,столовая,Восточный административный округ,район Сокольники,"город Москва, Бабаевская улица, дом 3",90,37.688965563116696,55.79073739487534,"{type=Point, coordinates=[37.688965563116696, 55.79073739487534]}"
63,БУФЕТ ШК.104,637379268,столовая,Юго-Западный административный округ,Академический район,"город Москва, улица Ивана Бабушкина, дом 15, корпус 1-2",80,37.56309022589957,55.68438723959252,"{type=Point, coordinates=[37.56309022589957, 55.68438723959252]}"
65,ГБОУ Школа № 1078,637379420,столовая,Восточный административный округ,район Гольяново,"город Москва, Байкальская улица, дом 29",110,37.807359982844446,55.817612219101655,"{type=Point, coordinates=[37.80735998284445, 55.817612219101655]}"
71,Специализированный цех Магнолия,637379741,столовая,Западный административный округ,район Филёвский Парк,"город Москва, улица Барклая, дом 16, корпус 1",7,37.496599200248674,55.745867477141466,"{type=Point, coordinates=[37.496599200248674, 55.745867477141466]}"
78,Свобода,637380022,столовая,Северный административный округ,Савёловский район,"город Москва, Башиловская улица, дом 21",40,37.57473557956581,55.80129048362571,"{type=Point, coordinates=[37.574735579565804, 55.80129048362571]}"
84,школа 1186,637380390,столовая,Юго-Восточный административный округ,район Люблино,"город Москва, Белореченская улица, дом 17",200,37.767044015525684,55.67266450265205,"{type=Point, coordinates=[37.767044015525684, 55.67266450265205]}"
90,ГБОУ Школа № 1411 (267),637380651,столовая,Северо-Восточный административный округ,район Отрадное,"город Москва, улица Бестужевых, дом 23",120,37.609625999999984,55.87213179130298,"{type=Point, coordinates=[37.609625999999984, 55.872131791302984]}"
93,Столоая ГБОУ «Курчатовская школа»,637380707,столовая,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 4, корпус 2",60,37.50099733391373,55.79107909730487,"{type=Point, coordinates=[37.50099733391373, 55.791079097304866]}"
99,ШАУРМА ЖИ,637381019,столовая,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 19",16,37.49112002224252,55.794378830665885,"{type=Point, coordinates=[37.49112002224252, 55.79437883066589]}"
106,Школа № 554,637381280,столовая,Юго-Западный административный округ,район Зюзино,"город Москва, Болотниковская улица, дом 47, корпус 1",70,37.58323602169326,55.66186417434049,"{type=Point, coordinates=[37.58323602169326, 55.66186417434049]}"
108,СТОЛОВАЯ ПРИ ШКОЛЕ 1494 (3),637381350,столовая,Северо-Восточный административный округ,район Марфино,"город Москва, Ботаническая улица, дом 11",100,37.6007507740932,55.8255072570794,"{type=Point, coordinates=[37.6007507740932, 55.8255072570794]}"
112,СУШИ-СЕТ,637381516,столовая,Северо-Западный административный округ,район Щукино,"город Москва, улица Академика Бочвара, дом 7, корпус 1",5,37.4620687381545,55.80587953288307,"{type=Point, coordinates=[37.46206873815451, 55.80587953288307]}"
116,КОМБИНАТ ПИТАНИЯ МГТУ ИМ.Н.Э.БАУМАНА,637381676,столовая,Центральный административный округ,Басманный район,"город Москва, Бригадирский переулок, дом 3-5",34,37.679609224948955,55.76545455297085,"{type=Point, coordinates=[37.67960922494895, 55.765454552970844]}"
117,КОМБИНАТ ПИТАНИЯ МГТУ ИМ.Н.Э.БАУМАНА,637381727,столовая,Центральный административный округ,Басманный район,"город Москва, Бригадирский переулок, дом 3-5",216,37.679609224948955,55.76545455297085,"{type=Point, coordinates=[37.67960922494895, 55.765454552970844]}"
118,КОМБИНАТ ПИТАНИЯ МГТУ ИМ.Н.Э.БАУМАНА,637381779,столовая,Центральный административный округ,Басманный район,"город Москва, Бригадирский переулок, дом 3-5",12,37.679609224948955,55.76545455297085,"{type=Point, coordinates=[37.67960922494895, 55.765454552970844]}"
134,ВГИК,637382463,столовая,Северо-Восточный административный округ,район Ростокино,"город Москва, Будайская улица, дом 3",45,37.665137428944654,55.83202325098913,"{type=Point, coordinates=[37.665137428944654, 55.83202325098914]}"
140,Пекарня & Донер,637382880,столовая,Северный административный округ,Савёловский район,"город Москва, Бутырская улица, дом 9, корпус 2",0,37.58305289970215,55.79519373181738,"{type=Point, coordinates=[37.58305289970215, 55.79519373181738]}"
142,ДЭЗ Минтранса России,637382934,столовая,Северный административный округ,Савёловский район,"город Москва, Бутырская улица, дом 79",28,37.5818749891346,55.804891127101904,"{type=Point, coordinates=[37.5818749891346, 55.8048911271019]}"
161,ШКОЛЬНАЯ СТОЛОВАЯ № 1874,637383748,столовая,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Василевского, дом 11, корпус 1",150,37.46843572341123,55.805594928255175,"{type=Point, coordinates=[37.46843572341123, 55.805594928255175]}"
176,Столовая «ОП МГУ КП МГУ СТОЛОВАЯ 12»,637384534,столовая,Западный административный округ,район Проспект Вернадского,"город Москва, проспект Вернадского, дом 37",240,37.51249062944608,55.67791346541735,"{type=Point, coordinates=[37.512490629446084, 55.67791346541734]}"
178,Буфет,637384665,столовая,Западный административный округ,район Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 86, строение 1",40,37.474446,55.660494,"{type=Point, coordinates=[37.474446, 55.660494]}"
185,Пекарня №1,637384851,столовая,Центральный административный округ,Тверской район,"город Москва, Весковский переулок, дом 4",10,37.59961153854479,55.77842892182266,"{type=Point, coordinates=[37.59961153854479, 55.77842892182266]}"
187,СТОЛОВАЯ ПРИ ВОЕНТОРГБАЗ ФКП «5113ЦТЗБ»,637384954,столовая,Северо-Восточный административный округ,Ярославский район,"город Москва, улица Вешних Вод, дом 6, корпус 1",100,37.69757213087739,55.85936049555279,"{type=Point, coordinates=[37.69757213087739, 55.859360495552785]}"
190,ПРИ ШКОЛЕ 781,637385034,столовая,Восточный административный округ,район Вешняки,"город Москва, Вешняковская улица, дом 2",220,37.81995151285953,55.73756983446629,"{type=Point, coordinates=[37.81995151285954, 55.737569834466285]}"
191,БУФЕТ-РАЗДАТОЧНАЯ,637385135,столовая,Северо-Западный административный округ,район Северное Тушино,"город Москва, улица Вилиса Лациса, дом 23, корпус 1",16,37.420227933416896,55.86285540058618,"{type=Point, coordinates=[37.420227933416896, 55.862855400586184]}"
192,Столовая ГБОУ СОШ №1399,637385160,столовая,Северо-Западный административный округ,район Северное Тушино,"город Москва, улица Вилиса Лациса, дом 33, корпус 1",120,37.40959635591693,55.85986613997616,"{type=Point, coordinates=[37.40959635591694, 55.85986613997616]}"
197,Буфет при ЦО №1852,637385347,столовая,Восточный административный округ,район Перово,"город Москва, 2-я Владимирская улица, дом 22",40,37.78054883399808,55.75629912942505,"{type=Point, coordinates=[37.78054883399808, 55.75629912942505]}"
206,ШКОЛА 190 ФИЛИАЛ,637385767,столовая,Юго-Западный административный округ,район Черёмушки,"город Москва, улица Архитектора Власова, дом 11, корпус 1",30,37.552687205427446,55.67866341989224,"{type=Point, coordinates=[37.55268720542745, 55.67866341989224]}"
208,СТОЛОВАЯ ПРИ ИНСТИТУТЕ ИМ. ПУШКИНА,637385924,столовая,Юго-Западный административный округ,Обручевский район,"город Москва, улица Академика Волгина, дом 6",95,37.51800363499783,55.65336522460474,"{type=Point, coordinates=[37.51800363499783, 55.65336522460475]}"
212,ГБОУ Школа №1468,637386082,столовая,Центральный административный округ,Таганский район,"город Москва, Волгоградский проспект, дом 17, строение 1",0,37.67996931529645,55.7292124961224,"{type=Point, coordinates=[37.67996931529645, 55.7292124961224]}"
216,ГБОУ СОШ № 641 им. Сергея Есенина,637386211,столовая,Юго-Восточный административный округ,район Кузьминки,"город Москва, Волгоградский проспект, дом 66, корпус 4",196,37.756870000000006,55.70447974248854,"{type=Point, coordinates=[37.756870000000006, 55.70447974248854]}"
217,ГБОУ СОШ № 825,637386240,столовая,Юго-Восточный административный округ,район Кузьминки,"город Москва, Волгоградский проспект, дом 103, корпус 6",120,37.757104000000005,55.709576743961925,"{type=Point, coordinates=[37.757104000000005, 55.70957674396193]}"
218,ГБОУ «Лицейско-гимнастический комплекс на Юго-Востоке,637386243,столовая,Юго-Восточный административный округ,район Кузьминки,"город Москва, Волгоградский проспект, дом 157, корпус 4",220,37.78725899999999,55.70554274279577,"{type=Point, coordinates=[37.78725899999999, 55.70554274279577]}"
222,ГП КП МГАИ,637386450,столовая,Северный административный округ,район Сокол,"город Москва, Волоколамское шоссе, дом 13",100,37.496577477658114,55.807758343507786,"{type=Point, coordinates=[37.496577477658114, 55.807758343507786]}"
228,ГБОУ ШКОЛА 896 «КДП»,637386765,столовая,Южный административный округ,район Орехово-Борисово Южное,"город Москва, Воронежская улица, дом 26, корпус 4",120,37.737065,55.6084957148672,"{type=Point, coordinates=[37.737064999999994, 55.60849571486721]}"
242,СТОЛОВАЯ АКАДЕМИИ МЧС РОССИИ,637387421,столовая,Северо-Восточный административный округ,Алексеевский район,"город Москва, улица Бориса Галушкина, дом 5",70,37.652984385725645,55.82536480715737,"{type=Point, coordinates=[37.65298438572565, 55.82536480715737]}"
244,Кафе,637387526,столовая,Северо-Восточный административный округ,Алексеевский район,"город Москва, улица Бориса Галушкина, дом 26",45,37.6643169880991,55.8205352226694,"{type=Point, coordinates=[37.6643169880991, 55.8205352226694]}"
247,Столовая ГБПОУ ЗКНО,637387606,столовая,Западный административный округ,Можайский район,"город Москва, Гвардейская улица, дом 15, корпус 1",50,37.4231890569492,55.724834669105,"{type=Point, coordinates=[37.4231890569492, 55.724834669105]}"
249,Столовая ГБОУ СОШ №1286,637387702,столовая,Северо-Западный административный округ,район Северное Тушино,"город Москва, улица Героев Панфиловцев, дом 13, корпус 1",100,37.42860190916473,55.857715216594954,"{type=Point, coordinates=[37.42860190916474, 55.85771521659496]}"
251,БУФЕТ,637387762,столовая,Северо-Западный административный округ,район Северное Тушино,"город Москва, улица Героев Панфиловцев, дом 51",20,37.40821379317516,55.85160414888089,"{type=Point, coordinates=[37.40821379317515, 55.85160414888089]}"
257,При школе 1294,637388023,столовая,Восточный административный округ,район Богородское,"город Москва, Глебовская улица, дом 10",240,37.715442084575756,55.8132117086646,"{type=Point, coordinates=[37.715442084575756, 55.8132117086646]}"
267,Суши Вок,637388364,столовая,Восточный административный округ,район Новокосино,"город Москва, Городецкая улица, дом 3",5,37.866781162013474,55.74394804029778,"{type=Point, coordinates=[37.866781162013474, 55.743948040297774]}"
314,СТОЛОВАЯ ШКОЛЫ 1254,637390257,столовая,Восточный административный округ,район Преображенское,"город Москва, улица Девятая Рота, дом 14",160,37.71265368883615,55.79122197999337,"{type=Point, coordinates=[37.71265368883614, 55.79122197999337]}"
315,СТОЛОВАЯ-ДОГОТОВОЧНАЯ ПРИ ЛИЦЕЕ «РАЗУМ»,637390258,столовая,Северо-Восточный административный округ,район Южное Медведково,"город Москва, проезд Дежнёва, дом 11, корпус 1",90,37.643101159761336,55.87026114575201,"{type=Point, coordinates=[37.643101159761336, 55.87026114575202]}"
327,СТОЛ. ШК. 218,637390889,столовая,Северный административный округ,Тимирязевский район,"город Москва, Дмитровское шоссе, дом 5, корпус 1",200,37.5754537807522,55.812328103496604,"{type=Point, coordinates=[37.5754537807522, 55.8123281034966]}"
329,СТОЛ.ШК.885,637390987,столовая,Северный административный округ,Тимирязевский район,"город Москва, Дмитровское шоссе, дом 45, корпус 1",150,37.570057176214306,55.8332416937786,"{type=Point, coordinates=[37.5700571762143, 55.8332416937786]}"
331,Столовая РГАУ-МСХА им. К.А. Тимирязева,637391049,столовая,Северный административный округ,Тимирязевский район,"город Москва, Дмитровское шоссе, дом 47",70,37.57147768844664,55.83519629687548,"{type=Point, coordinates=[37.57147768844664, 55.83519629687548]}"
335,СТОЛ.ШК.244 КШП«ЛОГАРИФМ»,637391206,столовая,Северный административный округ,Бескудниковский район,"город Москва, Дмитровское шоссе, дом 95, корпус 1",240,37.546002893472576,55.87167764658693,"{type=Point, coordinates=[37.54600289347258, 55.87167764658693]}"
340,ГБОУ Школа № 1499,637391395,столовая,Северо-Восточный административный округ,район Ростокино,"город Москва, улица Докукина, дом 5, корпус 1",120,37.65361461722055,55.83791654005999,"{type=Point, coordinates=[37.65361461722055, 55.83791654005999]}"
341,ЦЕНТР СОЦИАЛЬНОГО ОБЕСПЕЧЕНИЯ,637391401,столовая,Южный административный округ,район Орехово-Борисово Южное,"город Москва, Домодедовская улица, дом 24, корпус 4",35,37.70841303013416,55.60727066128231,"{type=Point, coordinates=[37.70841303013416, 55.6072706612823]}"
347,ГП КП МГАИ,637391766,столовая,Северный административный округ,район Сокол,"город Москва, Дубосековская улица, дом 9",40,37.49842129998813,55.81208793770137,"{type=Point, coordinates=[37.49842129998813, 55.81208793770137]}"
348,ГП КП МГАИ,637391815,столовая,Северный административный округ,район Сокол,"город Москва, Дубосековская улица, дом 13",40,37.497719433690804,55.8125182439799,"{type=Point, coordinates=[37.4977194336908, 55.8125182439799]}"
352,Столовая при школе № 2107,637391901,столовая,Центральный административный округ,Мещанский район,"город Москва, улица Дурова, дом 3/13",15,37.620519504315965,55.78090535241956,"{type=Point, coordinates=[37.62051950431596, 55.78090535241956]}"
360,СТОЛОВАЯ СПЕЦШКОЛА 9,637392323,столовая,Восточный административный округ,район Соколиная Гора,"город Москва, улица Бориса Жигулёнкова, дом 15",80,37.732973873365694,55.77360960205069,"{type=Point, coordinates=[37.7329738733657, 55.77360960205068]}"
370,ГБОУ «Школа с углубленным изучением английского языка» №1208,637392855,столовая,Юго-Восточный административный округ,район Кузьминки,"город Москва, Зеленодольская улица, дом 33, корпус 3",90,37.771305,55.70778474344384,"{type=Point, coordinates=[37.771305, 55.70778474344384]}"
375,Столовая ГОУ КАМС №17,637393119,столовая,Восточный административный округ,район Новогиреево,"город Москва, Зелёный проспект, дом 74",250,37.828315705150565,55.74946900527201,"{type=Point, coordinates=[37.82831570515057, 55.74946900527202]}"
378,СТОЛОВАЯ,637393278,столовая,Центральный административный округ,район Хамовники,"город Москва, Зубовский бульвар, дом 25",50,37.5902799220443,55.73641070204991,"{type=Point, coordinates=[37.5902799220443, 55.7364107020499]}"
383,Столовая при ДЮСШ 1,637393438,столовая,Восточный административный округ,район Восточное Измайлово,"город Москва, Измайловский бульвар, дом 75",180,37.821910857363235,55.797202214700214,"{type=Point, coordinates=[37.821910857363235, 55.797202214700214]}"
384,ШКОЛА 298,637393598,столовая,Северо-Восточный административный округ,Лосиноостровский район,"город Москва, Изумрудная улица, дом 13, корпус 1",240,37.683468,55.872560999999905,"{type=Point, coordinates=[37.683468, 55.8725609999999]}"
389,ШКОЛА №904 ОАО «КДП»,637393756,столовая,Южный административный округ,район Царицыно,"город Москва, Кавказский бульвар, дом 16",240,37.666633192361886,55.633082349868126,"{type=Point, coordinates=[37.66663319236189, 55.633082349868126]}"
390,Дом 12,637393784,столовая,Центральный административный округ,Басманный район,"город Москва, улица Казакова, дом 8А",24,37.661498425199866,55.762608795785084,"{type=Point, coordinates=[37.661498425199866, 55.76260879578508]}"
402,БУФЕТ,637394369,столовая,Северо-Западный административный округ,район Хорошёво-Мнёвники,"город Москва, Карамышевская набережная, дом 30",24,37.47577806956596,55.769719931771135,"{type=Point, coordinates=[37.475778069565955, 55.769719931771135]}"
405,Столовая при ГОУ ЦО № 1816,637394532,столовая,Западный административный округ,район Филёвский Парк,"город Москва, Кастанаевская улица, дом 11",148,37.49342792312289,55.738562330232156,"{type=Point, coordinates=[37.49342792312289, 55.73856233023215]}"
407,Психоневрологический интернат № 18,637394592,столовая,Юго-Западный административный округ,район Зюзино,"город Москва, улица Каховка, дом 8, корпус 1",55,37.58357927178826,55.654069633495375,"{type=Point, coordinates=[37.58357927178827, 55.654069633495375]}"
408,Школа № 554,637394660,столовая,Юго-Западный административный округ,район Зюзино,"город Москва, улица Каховка, дом 12, корпус 2",70,37.57807908975053,55.65471241213545,"{type=Point, coordinates=[37.57807908975054, 55.65471241213545]}"
414,ФГУП ГНПП РЕГИОН,637394874,столовая,Южный административный округ,район Нагатино-Садовники,"город Москва, Каширское шоссе, дом 13, корпус 1",200,37.62992251178986,55.66653939540108,"{type=Point, coordinates=[37.62992251178986, 55.66653939540108]}"
416,Столовая «Гостиница МЗП»,637395006,столовая,Южный административный округ,район Москворечье-Сабурово,"город Москва, Каширское шоссе, дом 56, корпус 2",24,37.670210510582365,55.64486732507059,"{type=Point, coordinates=[37.67021051058236, 55.64486732507059]}"
417,Столовая «Центра социальной защиты»,637395058,столовая,Южный административный округ,район Москворечье-Сабурово,"город Москва, Каширское шоссе, дом 60, корпус 2",40,37.671542553100814,55.644365273442084,"{type=Point, coordinates=[37.67154255310082, 55.64436527344209]}"
438,ГОСТИНИЦА ЭМОС,637395857,столовая,Южный административный округ,район Чертаново Центральное,"город Москва, Кировоградская улица, дом 11",20,37.607888840473606,55.61586595319447,"{type=Point, coordinates=[37.607888840473606, 55.615865953194465]}"
439,МОСКОВСКИЙ ТЕХНИЧЕСКИЙ ЛИЦЕЙ,637395922,столовая,Южный административный округ,район Чертаново Центральное,"город Москва, Кировоградская улица, дом 11",240,37.607888840473606,55.61586595319447,"{type=Point, coordinates=[37.607888840473606, 55.615865953194465]}"
440,СТОЛОВАЯ РГГУ,637395970,столовая,Южный административный округ,район Чертаново Южное,"город Москва, Кировоградская улица, дом 25, корпус 1",250,37.59795249641891,55.597618866581726,"{type=Point, coordinates=[37.59795249641891, 55.597618866581726]}"
447,Столовая,637396388,столовая,Южный административный округ,район Нагатинский Затон,"город Москва, Коломенская улица, дом 5",5,37.704575,55.683551,"{type=Point, coordinates=[37.704575, 55.683551]}"
451,БУФЕТ ПРИ ШКОЛЕ №309,637396627,столовая,Северо-Восточный административный округ,Бабушкинский район,"город Москва, улица Коминтерна, дом 16",40,37.67989712775634,55.86374901158233,"{type=Point, coordinates=[37.67989712775634, 55.86374901158233]}"
468,Столовая при ГБОУ Школа 171,637397229,столовая,Центральный административный округ,район Хамовники,"город Москва, 3-я Фрунзенская улица, дом 14/37",30,37.57661107376448,55.72241304891021,"{type=Point, coordinates=[37.57661107376448, 55.72241304891022]}"
469,Столовая при Центре образования «Радуга»,637397279,столовая,Центральный административный округ,район Хамовники,"город Москва, Комсомольский проспект, дом 45",38,37.57386054055548,55.7199638682806,"{type=Point, coordinates=[37.57386054055548, 55.7199638682806]}"
473,Столовая при ГБОУ Школа 171,637397410,столовая,Центральный административный округ,район Хамовники,"город Москва, Кооперативная улица, дом 2, корпус 13",24,37.566096345008624,55.72489235374303,"{type=Point, coordinates=[37.566096345008624, 55.72489235374302]}"
478,СТОЛОВАЯ при ГБОУ Школа № 1503,637397635,столовая,Северо-Восточный административный округ,Алексеевский район,"город Москва, улица Павла Корчагина, дом 13",200,37.66126030581028,55.81855319971638,"{type=Point, coordinates=[37.66126030581028, 55.81855319971638]}"
484,БУФЕТ,637397874,столовая,Северо-Восточный административный округ,Алексеевский район,"город Москва, улица Космонавтов, дом 13",30,37.659224296591326,55.82193368805145,"{type=Point, coordinates=[37.659224296591326, 55.821933688051445]}"
485,Столовая при ГОУ СОШ №1497,637397925,столовая,Западный административный округ,район Филёвский Парк,"город Москва, улица Барклая, дом 15, корпус 1",85,37.49484099698423,55.74552837257901,"{type=Point, coordinates=[37.49484099698423, 55.74552837257901]}"
488,Столовая при общежитии Мади,637397981,столовая,Северный административный округ,район Аэропорт,"город Москва, Кочновский проезд, дом 7, корпус 1",50,37.54456444895205,55.80842533205793,"{type=Point, coordinates=[37.544564448952045, 55.80842533205794]}"
502,школа 393,637398619,столовая,Юго-Восточный административный округ,район Люблино,"город Москва, Краснодарская улица, дом 46",240,37.760467597964606,55.67659778393401,"{type=Point, coordinates=[37.76046759796461, 55.676597783934]}"
519,ЯРС-ТРЕЙД,637399521,столовая,Восточный административный округ,район Вешняки,"город Москва, улица Красный Казанец, дом 17",16,37.81533327905304,55.71854642779165,"{type=Point, coordinates=[37.81533327905304, 55.718546427791644]}"
525,СТОЛОВАЯ 5 КОМБИНАТ ПИТАНИЯ ПРИ МГУ,637399851,столовая,Юго-Западный административный округ,Академический район,"город Москва, улица Кржижановского, дом 18, корпус 1",50,37.570151836590114,55.67959876258271,"{type=Point, coordinates=[37.570151836590114, 55.6795987625827]}"
527,СТОЛОВАЯ 5 КОМБИНАТ ПИТАНИЯ ПРИ МГУ,637399996,столовая,Юго-Западный административный округ,Академический район,"город Москва, улица Кржижановского, дом 24/35, корпус 3",100,37.57812844922474,55.676954133911856,"{type=Point, coordinates=[37.57812844922475, 55.67695413391186]}"
536,ГБОУ Школа №705,637400530,столовая,Северо-Западный административный округ,район Строгино,"город Москва, улица Кулакова, дом 25, корпус 2",246,37.394485,55.80265177098504,"{type=Point, coordinates=[37.394485, 55.802651770985044]}"
538,Столовая,637400552,столовая,Восточный административный округ,район Перово,"город Москва, Кусковская улица, дом 1",20,37.76315428997236,55.73870792133525,"{type=Point, coordinates=[37.76315428997237, 55.73870792133525]}"
549,ЧИСТЯКОВА М.М.,637401091,столовая,Западный административный округ,район Дорогомилово,"город Москва, Кутузовский проспект, дом 30",15,37.537684302039594,55.74156142957276,"{type=Point, coordinates=[37.53768430203959, 55.741561429572755]}"
554,КП МЭИ,637401379,столовая,Юго-Восточный административный округ,район Лефортово,"город Москва, улица Лапина, дом 3",240,37.71270514871351,55.75641398831353,"{type=Point, coordinates=[37.71270514871351, 55.75641398831353]}"
555,КОНЕЧ.СТ.ВОДИТ.9 АВ.П..,637401382,столовая,Южный административный округ,район Бирюлёво Восточное,"город Москва, Лебедянская улица, дом 28, корпус 1",20,37.689931030010335,55.58503037662384,"{type=Point, coordinates=[37.68993103001034, 55.58503037662384]}"
559,Столовая МОСГОРГЕОТРЕСТ,637401489,столовая,Северный административный округ,район Беговой,"город Москва, Ленинградский проспект, дом 11",80,37.57447209225369,55.780698315187294,"{type=Point, coordinates=[37.5744720922537, 55.7806983151873]}"
566,Буфет-бар Бутербург,637401729,столовая,Северный административный округ,район Беговой,"город Москва, Ленинградский проспект, дом 35",20,37.5533643643508,55.79032643441537,"{type=Point, coordinates=[37.5533643643508, 55.79032643441537]}"
595,Общественное питание,637407364,столовая,Центральный административный округ,район Замоскворечье,"город Москва, Павелецкая площадь, дом 1",70,37.640970134936374,55.73156124431681,"{type=Point, coordinates=[37.640970134936374, 55.73156124431681]}"
602,Кафе,637407629,столовая,Юго-Западный административный округ,Гагаринский район,"город Москва, Ленинский проспект, дом 34/1",4,37.57733844090429,55.706836182722576,"{type=Point, coordinates=[37.5773384409043, 55.70683618272258]}"
609,Школа № 1266,637407919,столовая,Юго-Западный административный округ,Гагаринский район,"город Москва, Ленинский проспект, дом 43",40,37.576768063170896,55.7043603535144,"{type=Point, coordinates=[37.5767680631709, 55.7043603535144]}"
626,СТОЛОВАЯ ПРИ ШК. N758,637408799,столовая,Северо-Восточный административный округ,район Бибирево,"город Москва, улица Лескова, дом 3А",180,37.591931303850494,55.89978374925389,"{type=Point, coordinates=[37.591931303850494, 55.8997837492539]}"
634,Буфет № 11 при общежитии №8 РГАУ-МСХА им. К.А. ТИМИРЯЗЕВА,637409197,столовая,Северный административный округ,Тимирязевский район,"город Москва, Лиственничная аллея, дом 2Б",16,37.5557985530917,55.8318799405815,"{type=Point, coordinates=[37.5557985530917, 55.8318799405815]}"
635,Столовой РГАУ-МСХА им. К.А. Тимирязева,637409224,столовая,Северный административный округ,Тимирязевский район,"город Москва, Лиственничная аллея, дом 2А",150,37.5534757600848,55.8318377616244,"{type=Point, coordinates=[37.5534757600848, 55.8318377616244]}"
636,Буфет № 7 в общежитии РГАУ-МСХА им. К.А. ТИМИРЯЗЕВА,637409226,столовая,Северный административный округ,Тимирязевский район,"город Москва, Лиственничная аллея, дом 2А",24,37.5548329578468,55.8319884005488,"{type=Point, coordinates=[37.5548329578468, 55.8319884005488]}"
637,Буфет при СОК РГАУ-МСХА им. К.А. ТИМИРЯЗЕВА,637409259,столовая,Северный административный округ,Тимирязевский район,"город Москва, Лиственничная аллея, дом 12, строение 2",16,37.564832233053195,55.834097284227,"{type=Point, coordinates=[37.5648322330532, 55.834097284227]}"
638,СТОЛ. ШК. 1213,637409409,столовая,Северный административный округ,Тимирязевский район,"город Москва, 3-й Нижнелихоборский проезд, дом 15/27",200,37.5655725227416,55.844067742547004,"{type=Point, coordinates=[37.5655725227416, 55.844067742547]}"
