,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
3021,БАРЫ 12345,637521264,бар,Центральный административный округ,Тверской район,"город Москва, Цветной бульвар, дом 13",90,37.620352908484705,55.770541543072,"{type=Point, coordinates=[37.6203529084847, 55.770541543072]}"
3028,ЭФИ,637521452,бар,Центральный административный округ,Тверской район,"город Москва, Сущёвская улица, дом 21",48,37.6004818792849,55.78224612819326,"{type=Point, coordinates=[37.6004818792849, 55.78224612819326]}"
3034,Брюссель,637521561,бар,Центральный административный округ,Тверской район,"город Москва, улица Малая Дмитровка, дом 18А, строение 3",150,37.605881628887424,55.771223378242034,"{type=Point, coordinates=[37.605881628887424, 55.771223378242034]}"
3048,ШАЛЯПИН,637521991,бар,Центральный административный округ,Тверской район,"город Москва, Театральный проезд, дом 2",57,37.62163459729772,55.75843700819717,"{type=Point, coordinates=[37.62163459729772, 55.75843700819717]}"
3060,Бар «ЛЮКС»,637522312,бар,Западный административный округ,район Тропарёво-Никулино,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 4, корпус 1",24,37.470452551147396,55.676598889747105,"{type=Point, coordinates=[37.4704525511474, 55.6765988897471]}"
3100,Бар в гостинице,637523346,бар,Северный административный округ,район Левобережный,"город Москва, Ленинградское шоссе, дом 61, строение 4",1,37.467065714461,55.8588771343784,"{type=Point, coordinates=[37.467065714461, 55.8588771343784]}"
3117,Фитнес Бар Холдинг,637523876,бар,Северный административный округ,район Беговой,"город Москва, улица Правды, дом 21, строение 2",15,37.5795038913879,55.787917685232,"{type=Point, coordinates=[37.5795038913879, 55.787917685232]}"
3139,Донер Кебаб,637524415,бар,Западный административный округ,район Ново-Переделкино,"город Москва, улица Шолохова, дом 4",25,37.358590491767295,55.63608413376289,"{type=Point, coordinates=[37.3585904917673, 55.6360841337629]}"
3166,ПАБ АНДЕРДОГ,637525090,бар,Центральный административный округ,район Замоскворечье,"город Москва, Климентовский переулок, дом 14",20,37.626693141934624,55.74105307673478,"{type=Point, coordinates=[37.626693141934624, 55.74105307673478]}"
3348,Duck Star'S,637529900,бар,Восточный административный округ,район Преображенское,"город Москва, Большая Черкизовская улица, дом 6",95,37.71956302029774,55.796253772126896,"{type=Point, coordinates=[37.71956302029774, 55.796253772126896]}"
3353,Крейзи Дейзи,637530116,бар,Центральный административный округ,Красносельский район,"город Москва, улица Сретенка, дом 32",90,37.632644910651294,55.77117750101517,"{type=Point, coordinates=[37.6326449106513, 55.77117750101517]}"
3357,Imho bar,637530222,бар,Центральный административный округ,Красносельский район,"город Москва, Сретенский тупик, дом 5",50,37.633856345809484,55.771317012003855,"{type=Point, coordinates=[37.633856345809484, 55.77131701200386]}"
3399,Токат,637531621,бар,Центральный административный округ,Красносельский район,"город Москва, Новорязанская улица, дом 21, строение 1",60,37.66101860700001,55.772641381000014,"{type=Point, coordinates=[37.66101860700002, 55.772641381000014]}"
3400,Chilling Moscow,637531624,бар,Центральный административный округ,Красносельский район,"город Москва, Краснопрудная улица, дом 3/5, строение 2",40,37.658678523412874,55.77956363699182,"{type=Point, coordinates=[37.65867852341288, 55.77956363699182]}"
3426,Hookah Place Semenovskaya,637531904,бар,Восточный административный округ,район Соколиная Гора,"город Москва, Измайловское шоссе, дом 3А",26,37.720537,55.779955,"{type=Point, coordinates=[37.720537, 55.779955]}"
3517,СП «РОЛЬФ»,637532061,бар,Северный административный округ,Хорошёвский район,"город Москва, 2-й Магистральный тупик, дом 5А",25,37.52390283836179,55.76727064059399,"{type=Point, coordinates=[37.52390283836179, 55.767270640593985]}"
3523,БАР «Крафтбар»,637532071,бар,Западный административный округ,район Раменки,"город Москва, Мичуринский проспект, дом 8/29",16,37.51041100922472,55.70569400559484,"{type=Point, coordinates=[37.51041100922472, 55.705694005594836]}"
3529,БАР Азбука Вкуса,637532080,бар,Западный административный округ,район Раменки,"город Москва, Мичуринский проспект, дом 22, корпус 1",6,37.5039051070089,55.70120899912929,"{type=Point, coordinates=[37.5039051070089, 55.7012089991293]}"
3577,Красная машина,637532191,бар,Северный административный округ,Хорошёвский район,"город Москва, Ленинградский проспект, дом 39, строение 41",57,37.5389295719999,55.795215205840094,"{type=Point, coordinates=[37.5389295719999, 55.7952152058401]}"
3598,Смок-1,637532232,бар,Северный административный округ,Хорошёвский район,"город Москва, Ленинградский проспект, дом 47, строение 2",15,37.53123302428771,55.79893797681513,"{type=Point, coordinates=[37.53123302428771, 55.798937976815125]}"
3638,Мумий Тролль,637532306,бар,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 7",160,37.61134770701072,55.758123716484036,"{type=Point, coordinates=[37.61134770701072, 55.75812371648404]}"
3652,ГлавПивМаг,637532331,бар,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 18, корпус 1",15,37.604030234051294,55.76591261940488,"{type=Point, coordinates=[37.604030234051294, 55.76591261940488]}"
3668,Fair play,637532358,бар,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 9А, строение 6",110,37.60988179142783,55.7597951399338,"{type=Point, coordinates=[37.60988179142783, 55.7597951399338]}"
3670,Бар NOOR,637532361,бар,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 23, строение 1",40,37.600921653299004,55.7668872021784,"{type=Point, coordinates=[37.600921653299, 55.7668872021784]}"
3671,PIVBAR,637532363,бар,Центральный административный округ,Тверской район,"город Москва, 1-я Тверская-Ямская улица, дом 2, строение 1",48,37.59677455716371,55.77013028421966,"{type=Point, coordinates=[37.59677455716371, 55.77013028421966]}"
3678,GOOD ENOUGH,637532378,бар,Центральный административный округ,Тверской район,"город Москва, улица Большая Дмитровка, дом 11, строение 3",39,37.61305472676664,55.761893055772155,"{type=Point, coordinates=[37.613054726766634, 55.76189305577215]}"
3694,АЛЕКСАНДРОВСКИЙ,637532404,бар,Центральный административный округ,Тверской район,"город Москва, Моховая улица, дом 15/1, строение 1",80,37.61341323242143,55.75670207518876,"{type=Point, coordinates=[37.61341323242142, 55.75670207518876]}"
3702,Маникюр энд бар,637532421,бар,Центральный административный округ,Тверской район,"город Москва, Лесная улица, дом 1/2",16,37.585354996836955,55.77691911886852,"{type=Point, coordinates=[37.58535499683695, 55.77691911886852]}"
3710,DUCKSTARS,637532438,бар,Центральный административный округ,Тверской район,"город Москва, Благовещенский переулок, дом 3, строение 1",45,37.59807990245257,55.76774140727018,"{type=Point, coordinates=[37.59807990245257, 55.76774140727018]}"
3772,Garden Lounge кальянная,637532560,бар,Западный административный округ,район Солнцево,"город Москва, Попутная улица, дом 6",30,37.38674043203815,55.654432339956486,"{type=Point, coordinates=[37.38674043203815, 55.654432339956486]}"
3822,БАР СПОРТКЛУБА,637532647,бар,Западный административный округ,район Дорогомилово,"город Москва, площадь Европы, дом 2",10,37.56662890775668,55.74166611808805,"{type=Point, coordinates=[37.56662890775668, 55.74166611808805]}"
3823,БАР КИНОТЕАТРА,637532648,бар,Западный административный округ,район Дорогомилово,"город Москва, площадь Европы, дом 2",10,37.56662890775668,55.74166611808805,"{type=Point, coordinates=[37.56662890775668, 55.74166611808805]}"
3849,Акеро,637532698,бар,Западный административный округ,район Филёвский Парк,"город Москва, Береговой проезд, дом 4, корпус 3",16,37.501809858293214,55.75785414632086,"{type=Point, coordinates=[37.50180985829322, 55.75785414632086]}"
3854,Бар,637532708,бар,Северо-Западный административный округ,район Южное Тушино,"город Москва, улица Фабрициуса, дом 41",20,37.42277693847028,55.84381342192573,"{type=Point, coordinates=[37.42277693847028, 55.84381342192573]}"
3918,Like wine,637532837,бар,Центральный административный округ,район Хамовники,"город Москва, улица Тимура Фрунзе, дом 11, строение 19",74,37.590229900909,55.733089653290804,"{type=Point, coordinates=[37.590229900909, 55.7330896532908]}"
3930,EL CAFE,637532863,бар,Центральный административный округ,район Хамовники,"город Москва, улица Льва Толстого, дом 5, строение 1",10,37.5892296062544,55.732216248631104,"{type=Point, coordinates=[37.5892296062544, 55.7322162486311]}"
3938,ДАЙМОНД,637532876,бар,Центральный административный округ,район Хамовники,"город Москва, Смоленская улица, дом 5",52,37.58026846803009,55.745329526205694,"{type=Point, coordinates=[37.5802684680301, 55.7453295262057]}"
3951,Бурлеск,637532903,бар,Центральный административный округ,район Хамовники,"город Москва, Комсомольский проспект, дом 28",50,37.579645,55.726877,"{type=Point, coordinates=[37.579645, 55.726877]}"
3955,Prime Beef,637532919,бар,Центральный административный округ,район Хамовники,"город Москва, Усачёва улица, дом 26",10,37.56773012702285,55.72751221976609,"{type=Point, coordinates=[37.56773012702285, 55.7275122197661]}"
4003,ТД ГУМ Кафе фестивальное Бар Кинозал,637533002,бар,Центральный административный округ,Тверской район,"город Москва, Красная площадь, дом 3",40,37.62144865634448,55.754695803256624,"{type=Point, coordinates=[37.62144865634448, 55.754695803256624]}"
4004,ТД ГУМ бар в столовой,637533003,бар,Центральный административный округ,Тверской район,"город Москва, Красная площадь, дом 3",10,37.62144865634448,55.754695803256624,"{type=Point, coordinates=[37.62144865634448, 55.754695803256624]}"
4005,У ФОНТАНА,637533005,бар,Центральный административный округ,Тверской район,"город Москва, Красная площадь, дом 3",30,37.62144865634448,55.754695803256624,"{type=Point, coordinates=[37.62144865634448, 55.754695803256624]}"
4006,БОСКО БАР,637533006,бар,Центральный административный округ,Тверской район,"город Москва, Красная площадь, дом 3",28,37.62144865634448,55.754695803256624,"{type=Point, coordinates=[37.62144865634448, 55.754695803256624]}"
4023,"Бутылка, Кружка и Котел",637533036,бар,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 48, строение 1",65,37.65480775676176,55.76327489995497,"{type=Point, coordinates=[37.654807756761755, 55.763274899954965]}"
4043,Бостон Паб,637533076,бар,Центральный административный округ,Таганский район,"город Москва, улица Сергия Радонежского, дом 29-31, строение 1",98,37.67929282055481,55.74691122061089,"{type=Point, coordinates=[37.6792928205548, 55.7469112206109]}"
4045,Опен Москоу бар,637533079,бар,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 10, строение 2",47,37.64419066098883,55.75899671036498,"{type=Point, coordinates=[37.64419066098883, 55.758996710364976]}"
4049,Ред Брик,637533088,бар,Центральный административный округ,Басманный район,"город Москва, Хохловский переулок, дом 10, строение 6",50,37.644107031778894,55.75594797518132,"{type=Point, coordinates=[37.644107031778894, 55.75594797518132]}"
4071,Бильярдный клуб «ПИТ СТОП»,637533130,бар,Восточный административный округ,район Вешняки,"город Москва, Вешняковская улица, дом 17Б",12,37.83194205120264,55.73462628526183,"{type=Point, coordinates=[37.83194205120264, 55.734626285261825]}"
4078,Кальянная BLAK SMOKE,637533144,бар,Восточный административный округ,район Вешняки,"город Москва, Вешняковская улица, дом 39А",15,37.82391817949696,55.719009290319114,"{type=Point, coordinates=[37.82391817949696, 55.719009290319114]}"
4143,Бургер Кинг,637533255,бар,Восточный административный округ,район Соколиная Гора,"город Москва, улица Измайловский Вал, дом 2",49,37.719246872719694,55.7835822913626,"{type=Point, coordinates=[37.7192468727197, 55.7835822913626]}"
4212,Бар «Duck StarS»,637533397,бар,Южный административный округ,район Царицыно,"город Москва, Пролетарский проспект, дом 20, корпус 2",40,37.65791193153402,55.633326107181965,"{type=Point, coordinates=[37.657911931534024, 55.63332610718197]}"
4295,Караоке-Бар «Брюсофф»,637533585,бар,Южный административный округ,район Нагатино-Садовники,"город Москва, проспект Андропова, дом 48, строение 2",49,37.6604670854409,55.66957574900729,"{type=Point, coordinates=[37.6604670854409, 55.6695757490073]}"
4301,Пивной трактир «Охота»,637533596,бар,Южный административный округ,район Нагатино-Садовники,"город Москва, Нагатинская улица, дом 22, корпус 1",30,37.65433417112342,55.677671421590276,"{type=Point, coordinates=[37.65433417112342, 55.67767142159028]}"
4302,БАР В ФИЗК.-ОЗДОР.КОМПЛЕКСЕ,637533599,бар,Южный административный округ,Даниловский район,"город Москва, Автозаводская улица, дом 21",8,37.65169866262419,55.70280987569024,"{type=Point, coordinates=[37.65169866262419, 55.702809875690235]}"
4320,Пивбар «Коломенское»,637533634,бар,Южный административный округ,район Нагатино-Садовники,"город Москва, проспект Андропова, дом 48",45,37.660589116453814,55.66938809482083,"{type=Point, coordinates=[37.66058911645381, 55.66938809482083]}"
4394,КАФЕ-БАР ПРИ Г-ЦЕ СЛАВИЯ,637533766,бар,Северо-Восточный административный округ,Ярославский район,"город Москва, Ярославское шоссе, дом 44",85,37.701685604640794,55.86385596632208,"{type=Point, coordinates=[37.70168560464079, 55.86385596632208]}"
4395,ЛОББИ-БАР при г-це Максима,637533768,бар,Северо-Восточный административный округ,Ярославский район,"город Москва, Ярославское шоссе, дом 44",30,37.7016999946625,55.863835423321405,"{type=Point, coordinates=[37.7016999946625, 55.8638354233214]}"
4422,Ирландский паб «Шон О Нилл»,637533817,бар,Центральный административный округ,Мещанский район,"город Москва, улица Кузнецкий Мост, дом 11, строение 1",100,37.622187500792144,55.762254546210364,"{type=Point, coordinates=[37.622187500792144, 55.76225454621037]}"
4435,Тин Вудман Бар,637533843,бар,Центральный административный округ,Мещанский район,"город Москва, проспект Мира, дом 26, строение 1",20,37.63324479684793,55.7776821179525,"{type=Point, coordinates=[37.63324479684794, 55.7776821179525]}"
4440,Бар «ПАБ»,637533856,бар,Северо-Восточный административный округ,Алексеевский район,"город Москва, проспект Мира, дом 150",50,37.64707285631158,55.822531252749855,"{type=Point, coordinates=[37.64707285631158, 55.82253125274986]}"
4443,Ночной клуб «СОЛЯРИС»,637533860,бар,Северо-Восточный административный округ,Алексеевский район,"город Москва, проспект Мира, дом 150",100,37.64707285631158,55.822531252749855,"{type=Point, coordinates=[37.64707285631158, 55.82253125274986]}"
4444,БАР «ГАГАРИН»,637533862,бар,Северо-Восточный административный округ,Алексеевский район,"город Москва, проспект Мира, дом 150",150,37.64707285631158,55.822531252749855,"{type=Point, coordinates=[37.64707285631158, 55.82253125274986]}"
4445,Бар «ТЕРРАСА»,637533864,бар,Северо-Восточный административный округ,Алексеевский район,"город Москва, проспект Мира, дом 150",100,37.64707285631158,55.822531252749855,"{type=Point, coordinates=[37.64707285631158, 55.82253125274986]}"
4454,БАР «НА 1-М ЭТАЖЕ ФГУП ТТЦ «ОСТАНКИНО»»,637533878,бар,Северо-Восточный административный округ,Останкинский район,"город Москва, улица Академика Королёва, дом 19",15,37.6046887133495,55.8210740306885,"{type=Point, coordinates=[37.6046887133495, 55.8210740306885]}"
4474,Кальянная 2500,637533918,бар,Центральный административный округ,Мещанский район,"город Москва, Большой Сухаревский переулок, дом 17, строение 2",30,37.62934506674273,55.77105136627816,"{type=Point, coordinates=[37.629345066742744, 55.77105136627816]}"
4475,"Римская Пицца, Эссе Караоке",637533919,бар,Центральный административный округ,Мещанский район,"город Москва, Большой Сухаревский переулок, дом 5, строение 2",36,37.62685935015293,55.77068727797287,"{type=Point, coordinates=[37.626859350152934, 55.77068727797287]}"
4491,Shut Up Karaoke Premium Club,637533947,бар,Центральный административный округ,Мещанский район,"город Москва, Театральный проезд, дом 3, строение 3",35,37.62188957518633,55.75977441227105,"{type=Point, coordinates=[37.62188957518633, 55.759774412271064]}"
4533,БАР при ОАО г-це «ЗВЕЗДНАЯ»,637534019,бар,Северо-Восточный административный округ,Останкинский район,"город Москва, Аргуновская улица, дом 2, корпус 1",30,37.6204042878602,55.813337214177,"{type=Point, coordinates=[37.6204042878602, 55.813337214177]}"
4616,СПБ,637534169,бар,Центральный административный округ,район Арбат,"город Москва, улица Новый Арбат, дом 2",70,37.59947810767049,55.75323005349503,"{type=Point, coordinates=[37.5994781076705, 55.75323005349503]}"
4617,ДЖОН БУЛЛ ПАБ,637534170,бар,Центральный административный округ,район Арбат,"город Москва, Карманицкий переулок, дом 9",80,37.58348740678699,55.748271222734346,"{type=Point, coordinates=[37.58348740678699, 55.74827122273435]}"
4657,ЛОББИ БАР,637534247,бар,Западный административный округ,район Дорогомилово,"город Москва, Кутузовский проспект, дом 2/1, строение 1",50,37.565883984113505,55.750928092996496,"{type=Point, coordinates=[37.5658839841135, 55.7509280929965]}"
4662,Букмекер Паб,637534272,бар,Центральный административный округ,район Арбат,"город Москва, улица Новый Арбат, дом 15",34,37.59235447981303,55.75206206351795,"{type=Point, coordinates=[37.59235447981303, 55.75206206351795]}"
4663,Cavlar bar,637534274,бар,Центральный административный округ,район Арбат,"город Москва, улица Новый Арбат, дом 21",150,37.5854989850008,55.751993247677646,"{type=Point, coordinates=[37.5854989850008, 55.751993247677646]}"
4673,Коллаборация,637534298,бар,Центральный административный округ,район Арбат,"город Москва, улица Новый Арбат, дом 21",50,37.5854989850008,55.751993247677646,"{type=Point, coordinates=[37.5854989850008, 55.751993247677646]}"
4680,Матч поинт,637534317,бар,Центральный административный округ,район Арбат,"город Москва, улица Новый Арбат, дом 21",112,37.5854989850008,55.751993247677646,"{type=Point, coordinates=[37.5854989850008, 55.751993247677646]}"
4687,Жигули,637534328,бар,Центральный административный округ,район Арбат,"город Москва, улица Новый Арбат, дом 11, строение 2",100,37.59649934907626,55.75182687363803,"{type=Point, coordinates=[37.59649934907627, 55.75182687363803]}"
4873,ТУКАН,637534724,бар,Центральный административный округ,Таганский район,"город Москва, Вековая улица, дом 20А, строение 3",58,37.6747410801939,55.74318039821734,"{type=Point, coordinates=[37.6747410801939, 55.74318039821734]}"
4876,Бар «Варка»,637534730,бар,Центральный административный округ,Таганский район,"город Москва, улица Александра Солженицына, дом 1/5",55,37.65534605847031,55.742125241593,"{type=Point, coordinates=[37.6553460584703, 55.742125241593]}"
4895,Караоке-Прожектор,637534767,бар,Центральный административный округ,Таганский район,"город Москва, Славянская площадь, дом 2/5/4, строение 3",50,37.63480473310904,55.753143605322954,"{type=Point, coordinates=[37.634804733109036, 55.753143605322954]}"
5026,Бродвей,637535054,бар,Северный административный округ,Головинский район,"город Москва, Кронштадтский бульвар, дом 7",120,37.486946247678304,55.840844943539906,"{type=Point, coordinates=[37.4869462476783, 55.8408449435399]}"
5043,БАР при Московском гольф клубе,637535098,бар,Западный административный округ,район Раменки,"город Москва, улица Довженко, дом 1, строение 1",34,37.519768,55.723462,"{type=Point, coordinates=[37.519768, 55.723462]}"
5072,ПИВНОЙ БАР «РЯБИНКА»,637535158,бар,Западный административный округ,район Крылатское,"город Москва, Осенняя улица, дом 28",120,37.4079393655818,55.7677117451558,"{type=Point, coordinates=[37.4079393655818, 55.7677117451558]}"
5074,Lions Lairs,637535161,бар,Центральный административный округ,район Замоскворечье,"город Москва, Новокузнецкая улица, дом 11/13",36,37.631214204458175,55.73824428497503,"{type=Point, coordinates=[37.63121420445818, 55.73824428497503]}"
5075,Мята Лаунж,637535163,бар,Центральный административный округ,район Замоскворечье,"город Москва, Новокузнецкая улица, дом 11/13",25,37.631214204458175,55.73824428497503,"{type=Point, coordinates=[37.63121420445818, 55.73824428497503]}"
5079,Бар LastHop,637535169,бар,Западный административный округ,район Ново-Переделкино,"город Москва, Лукинская улица, дом 17",15,37.333868917926814,55.6411397174768,"{type=Point, coordinates=[37.33386891792682, 55.641139717476804]}"
5089,Терем,637535199,бар,Северо-Восточный административный округ,Алтуфьевский район,"город Москва, Керамический проезд, дом 8А",30,37.56730197642125,55.88344720040832,"{type=Point, coordinates=[37.56730197642125, 55.88344720040832]}"
5124,Эстрада лобби-бар,637535282,бар,Северный административный округ,Хорошёвский район,"город Москва, Ленинградский проспект, дом 37, корпус 9",95,37.547661230251904,55.790672065459106,"{type=Point, coordinates=[37.5476612302519, 55.7906720654591]}"
5132,ЛОББИ-БАР,637535297,бар,Центральный административный округ,Тверской район,"город Москва, 1-я Тверская-Ямская улица, дом 34",30,37.58677050274406,55.77586913838465,"{type=Point, coordinates=[37.58677050274406, 55.77586913838465]}"
5186,Lucky B Starols,637535403,бар,Центральный административный округ,Басманный район,"город Москва, Нижняя Красносельская улица, дом 35, строение 59",6,37.674276946369766,55.77637036090664,"{type=Point, coordinates=[37.67427694636977, 55.77637036090664]}"
5228,Нью Амстердам Холл,637535477,бар,Западный административный округ,район Ново-Переделкино,"город Москва, улица Скульптора Мухиной, дом 4",84,37.3481953885926,55.64381569111529,"{type=Point, coordinates=[37.3481953885926, 55.6438156911153]}"
5273,Джандуя,637535564,бар,Западный административный округ,район Филёвский Парк,"город Москва, Багратионовский проезд, дом 7, корпус 20А",90,37.502863,55.742721,"{type=Point, coordinates=[37.502863, 55.742721]}"
5281,Стрелка,637535580,бар,Центральный административный округ,район Якиманка,"город Москва, Берсеневская набережная, дом 14, строение 5",80,37.60925576073925,55.74256978890984,"{type=Point, coordinates=[37.609255760739245, 55.74256978890984]}"
5291,Бар Голова,637535600,бар,Центральный административный округ,Мещанский район,"город Москва, Трубная улица, дом 15",18,37.62489182513168,55.76938696259684,"{type=Point, coordinates=[37.62489182513168, 55.76938696259684]}"
5292,Дарвин Паб,637535601,бар,Центральный административный округ,Мещанский район,"город Москва, Трубная улица, дом 15",44,37.62489182513168,55.76938696259684,"{type=Point, coordinates=[37.62489182513168, 55.76938696259684]}"
5295,Спорт-бар «Фортуна»,637535615,бар,Северо-Восточный административный округ,Останкинский район,"город Москва, Новомосковская улица, дом 24",48,37.6178362997818,55.818319034372095,"{type=Point, coordinates=[37.6178362997818, 55.8183190343721]}"
5310,WORLD CLASS кафе,637535647,бар,Северо-Восточный административный округ,район Марьина Роща,"город Москва, 12-й проезд Марьиной Рощи, владение 9, строение 2",9,37.617966800684,55.80473890733195,"{type=Point, coordinates=[37.617966800684, 55.80473890733195]}"
5314,495,637535654,бар,Центральный административный округ,Мещанский район,"город Москва, Олимпийский проспект, дом 18/1",50,37.624547596060495,55.7849312650346,"{type=Point, coordinates=[37.6245475960605, 55.7849312650346]}"
5344,Пивной бар,637535747,бар,Северо-Восточный административный округ,район Лианозово,"город Москва, Псковская улица, дом 2А",25,37.55466025782544,55.902097177511,"{type=Point, coordinates=[37.55466025782544, 55.902097177510996]}"
5430,Золотая вобла,637535935,бар,Северо-Восточный административный округ,район Марьина Роща,"город Москва, улица Сущёвский Вал, дом 9, строение 1",120,37.59329778192599,55.79282602472078,"{type=Point, coordinates=[37.59329778192599, 55.79282602472078]}"
5491,БАР ПРИ ТЦ БОРИСХОФ,637536064,бар,Северо-Восточный административный округ,Ярославский район,"город Москва, Ярославское шоссе, дом 36",20,37.69725773368892,55.8623834178871,"{type=Point, coordinates=[37.69725773368892, 55.8623834178871]}"
5494,Пивной бар,637536070,бар,Северо-Восточный административный округ,район Южное Медведково,"город Москва, улица Римского-Корсакова, дом 20, строение 2",40,37.614784240722656,55.88224391055777,"{type=Point, coordinates=[37.614784240722656, 55.88224391055777]}"
5593,БАР ПРИ ОЗДОРОВИТЕЛЬНОМ ЦЕНТРЕ,637536352,бар,Северо-Восточный административный округ,Алексеевский район,"город Москва, улица Павла Корчагина, дом 2",12,37.656140904755574,55.81041275563543,"{type=Point, coordinates=[37.65614090475557, 55.81041275563543]}"
5646,ПИВНАЯ STREET СУШИ ROOM,637536465,бар,Северо-Восточный административный округ,район Свиблово,"город Москва, проспект Мира, дом 211, корпус 2",48,37.666407488446794,55.84554953803391,"{type=Point, coordinates=[37.6664074884468, 55.8455495380339]}"
5678,Караоке Маяк,637538201,бар,Северо-Восточный административный округ,район Южное Медведково,"город Москва, проезд Дежнёва, дом 21",50,37.638009,55.870481,"{type=Point, coordinates=[37.638009, 55.870481]}"
5729,Буфет в Автомире,637538333,бар,Восточный административный округ,район Гольяново,"город Москва, Иркутская улица, дом 5/6, строение 1",24,37.7845015798889,55.816307011709505,"{type=Point, coordinates=[37.7845015798889, 55.8163070117095]}"
5759,Столичный паб,637538396,бар,Восточный административный округ,район Преображенское,"город Москва, Большая Черкизовская улица, дом 30Б",30,37.74106805330341,55.80003482945367,"{type=Point, coordinates=[37.74106805330341, 55.80003482945367]}"
5762,Пивотека 465,637538404,бар,Восточный административный округ,район Сокольники,"город Москва, Сокольническая площадь, дом 4А",10,37.67853153406112,55.78995930605289,"{type=Point, coordinates=[37.678531534061115, 55.789959306052886]}"
5799,Гриль,637538495,бар,Восточный административный округ,район Сокольники,"город Москва, Русаковская улица, дом 24",75,37.680408619506096,55.787811149906,"{type=Point, coordinates=[37.6804086195061, 55.787811149906]}"
5835,Гриль Хаус дисконт бар,637538577,бар,Восточный административный округ,район Соколиная Гора,"город Москва, шоссе Энтузиастов, дом 31",70,37.750257869856796,55.75860697503165,"{type=Point, coordinates=[37.75025786985679, 55.758606975031654]}"
5983,Тортугас Бар,637538926,бар,Юго-Восточный административный округ,Рязанский район,"город Москва, Рязанский проспект, дом 10, строение 2",22,37.756362,55.725787,"{type=Point, coordinates=[37.756362, 55.725787]}"
6111,Ночной клуб «Орфей»,637539282,бар,Юго-Восточный административный округ,район Марьино,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",100,37.74181286731795,55.64783204412793,"{type=Point, coordinates=[37.74181286731795, 55.64783204412793]}"
6213,Лето,637539479,бар,Юго-Восточный административный округ,Рязанский район,"город Москва, Рязанский проспект, дом 32, корпус 3",53,37.78512588884793,55.71779166449898,"{type=Point, coordinates=[37.78512588884793, 55.71779166449899]}"
6271,Бар «Пивная»,637539606,бар,Юго-Восточный административный округ,район Марьино,"город Москва, Братиславская улица, дом 16, корпус 2",20,37.7561617162172,55.65794465622659,"{type=Point, coordinates=[37.7561617162172, 55.65794465622659]}"
6381,Ресторан Руставелли,637539842,бар,Юго-Западный административный округ,район Коньково,"город Москва, улица Миклухо-Маклая, дом 42Б",48,37.5416203962388,55.6378659681326,"{type=Point, coordinates=[37.5416203962388, 55.6378659681326]}"
6457,ГАММА ЛАЙТ,637540049,бар,Юго-Западный административный округ,район Черёмушки,"город Москва, Профсоюзная улица, дом 61А",50,37.541255615813505,55.656052727006305,"{type=Point, coordinates=[37.5412556158135, 55.6560527270063]}"
6458,СЕРДОЛИК-Ю,637540050,бар,Юго-Западный административный округ,район Черёмушки,"город Москва, Профсоюзная улица, дом 61А",0,37.541019581420095,55.6560164103394,"{type=Point, coordinates=[37.5410195814201, 55.6560164103394]}"
6522,Passion,637540317,бар,Юго-Западный административный округ,Обручевский район,"город Москва, Ленинский проспект, дом 109",12,37.511297876821246,55.66378322426781,"{type=Point, coordinates=[37.511297876821246, 55.66378322426781]}"
6550,ПОДМОСКОВНЫЙ СТРОИТЕЛЬ,637540391,бар,Юго-Западный административный округ,район Северное Бутово,"город Москва, Ратная улица, дом 10А",15,37.577005949558156,55.574523330921636,"{type=Point, coordinates=[37.57700594955816, 55.574523330921636]}"
6600,Весна,637540495,бар,Юго-Западный административный округ,район Северное Бутово,"город Москва, бульвар Дмитрия Донского, дом 1",115,37.580077,55.574849,"{type=Point, coordinates=[37.580077, 55.574849]}"
6644,Лобби-бар «Рандеву» при гостинице,637540578,бар,Центральный административный округ,район Замоскворечье,"город Москва, улица Щипок, дом 22, строение 2",26,37.63405162802941,55.72340852945952,"{type=Point, coordinates=[37.634051628029404, 55.72340852945952]}"
6686,Ваня нальет,637540662,бар,Центральный административный округ,район Якиманка,"город Москва, Берсеневская набережная, дом 6, строение 3",32,37.6092602379144,55.74060657524243,"{type=Point, coordinates=[37.6092602379144, 55.74060657524243]}"
6771,БАР,637540864,бар,Западный административный округ,район Раменки,"город Москва, улица Улофа Пальме, дом 5, строение 1",10,37.5088128075954,55.7177640196933,"{type=Point, coordinates=[37.5088128075954, 55.7177640196933]}"
6772,БАР,637540866,бар,Западный административный округ,район Раменки,"город Москва, улица Улофа Пальме, дом 5, строение 1",12,37.508833073241206,55.717778624192,"{type=Point, coordinates=[37.5088330732412, 55.717778624192]}"
6773,БАР,637540868,бар,Западный административный округ,район Раменки,"город Москва, улица Улофа Пальме, дом 5, строение 1",16,37.5088545309135,55.7177544512719,"{type=Point, coordinates=[37.5088545309135, 55.7177544512719]}"
